job_id,job_title,company_name,location,salary_min_usd,salary_max_usd,tech_stack,source,description,date_posted
OGWIP_101283,Cybersecurity Analyst,TechNova,"Sydney, Australia",82441,108726,"TypeScript, Angular, Firebase",USAJOBS,"We are TechNova, looking for a Cybersecurity Analyst based in Sydney, Australia. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $82,441 and $108,726.",2026-08-02 03:00:00
OGWIP_101284,Cybersecurity Analyst,Globex,"San Francisco, CA, USA",107933,178778,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Globex, looking for a Cybersecurity Analyst based in San Francisco, CA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $107,933 and $178,778.",2026-08-02 06:00:00
OGWIP_101293,DevOps Engineer,TechNova,"Seattle, WA, USA",114669,180587,"TypeScript, Angular, Firebase",USAJOBS,"We are TechNova, looking for a DevOps Engineer based in Seattle, WA, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $114,669 and $180,587.",2026-08-05 04:00:00
OGWIP_101296,DevOps Engineer,FinTech Innovations,"Bengaluru, India",37830,48835,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are FinTech Innovations, looking for a DevOps Engineer based in Bengaluru, India. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $37,830 and $48,835.",2026-08-02 22:00:00
OGWIP_101300,NLP Engineer,Quantum Data,Remote - Global,83801,115578,"C++, CUDA, Computer Vision",USAJOBS,"We are Quantum Data, looking for a NLP Engineer based in Remote - Global. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $83,801 and $115,578.",2026-08-02 20:00:00
OGWIP_101305,Staff Engineer,HealthAI,Remote - US Only,119768,152356,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are HealthAI, looking for a Staff Engineer based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $119,768 and $152,356.",2026-08-05 01:00:00
OGWIP_101306,Backend Developer,Umbrella Corp,"Bengaluru, India",32850,45834,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Umbrella Corp, looking for a Backend Developer based in Bengaluru, India. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $32,850 and $45,834.",2026-08-01 10:00:00
OGWIP_101313,Full Stack Developer,GlobalSystems Inc,"Seattle, WA, USA",112193,161346,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are GlobalSystems Inc, looking for a Full Stack Developer based in Seattle, WA, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $112,193 and $161,346.",2026-08-01 21:00:00
OGWIP_101324,Senior Data Scientist,TechNova,"San Francisco, CA, USA",216711,288203,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are TechNova, looking for a Senior Data Scientist based in San Francisco, CA, USA. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $216,711 and $288,203.",2026-08-04 22:00:00
OGWIP_101325,Cybersecurity Analyst,Federal Bureau of Investigation,"Sydney, Australia",94892,113464,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Federal Bureau of Investigation, looking for a Cybersecurity Analyst based in Sydney, Australia. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $94,892 and $113,464.",2026-08-03 02:00:00
OGWIP_101330,Lead Data Scientist,TechNova,Remote - Global,145017,214189,"Rust, WebAssembly, System Architecture",USAJOBS,"We are TechNova, looking for a Lead Data Scientist based in Remote - Global. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $145,017 and $214,189.",2026-08-01 23:00:00
OGWIP_101331,Analytics Engineer,Globex,"Paris, France",92606,130420,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Globex, looking for a Analytics Engineer based in Paris, France. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $92,606 and $130,420.",2026-08-05 04:00:00
OGWIP_101347,Staff Engineer,Quantum Data,"Paris, France",136927,211652,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Quantum Data, looking for a Staff Engineer based in Paris, France. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $136,927 and $211,652.",2026-08-01 15:00:00
OGWIP_101353,Data Scientist,Globex,Remote - EMEA,86999,133565,"C++, CUDA, Computer Vision",USAJOBS,"We are Globex, looking for a Data Scientist based in Remote - EMEA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $86,999 and $133,565.",2026-08-03 19:00:00
OGWIP_101357,Staff Engineer,TechNova,"Seattle, WA, USA",192154,228499,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are TechNova, looking for a Staff Engineer based in Seattle, WA, USA. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $192,154 and $228,499.",2026-08-02 17:00:00
OGWIP_101360,Senior Software Engineer,Umbrella Corp,Remote - Global,127802,157243,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Umbrella Corp, looking for a Senior Software Engineer based in Remote - Global. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $127,802 and $157,243.",2026-08-02 16:00:00
OGWIP_101363,Lead Data Scientist,Wayne Enterprises,"Toronto, Canada",146028,220160,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Wayne Enterprises, looking for a Lead Data Scientist based in Toronto, Canada. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $146,028 and $220,160.",2026-08-02 03:00:00
OGWIP_101367,Lead Data Scientist,European Space Agency,"Bengaluru, India",67876,90146,"TypeScript, Angular, Firebase",USAJOBS,"We are European Space Agency, looking for a Lead Data Scientist based in Bengaluru, India. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $67,876 and $90,146.",2026-08-01 13:00:00
OGWIP_101370,Staff Engineer,Stark Industries,Remote - US Only,126047,176799,"C++, CUDA, Computer Vision",USAJOBS,"We are Stark Industries, looking for a Staff Engineer based in Remote - US Only. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $126,047 and $176,799.",2026-08-01 06:00:00
OGWIP_101376,DevOps Engineer,Initech,"Amsterdam, Netherlands",71642,103763,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Initech, looking for a DevOps Engineer based in Amsterdam, Netherlands. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $71,642 and $103,763.",2026-08-02 12:00:00
OGWIP_101386,Staff Engineer,Quantum Data,"Amsterdam, Netherlands",114663,177652,"C++, CUDA, Computer Vision",USAJOBS,"We are Quantum Data, looking for a Staff Engineer based in Amsterdam, Netherlands. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $114,663 and $177,652.",2026-08-04 08:00:00
OGWIP_101387,Product Manager,EduTech Global,Remote - EMEA,84289,105488,"TypeScript, Angular, Firebase",USAJOBS,"We are EduTech Global, looking for a Product Manager based in Remote - EMEA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $84,289 and $105,488.",2026-08-02 18:00:00
OGWIP_101390,Machine Learning Engineer,HealthAI,"San Francisco, CA, USA",140733,192365,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a Machine Learning Engineer based in San Francisco, CA, USA. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $140,733 and $192,365.",2026-08-02 13:00:00
OGWIP_101406,Senior Data Scientist,EduTech Global,"Amsterdam, Netherlands",131193,176163,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are EduTech Global, looking for a Senior Data Scientist based in Amsterdam, Netherlands. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $131,193 and $176,163.",2026-08-02 04:00:00
OGWIP_101417,Technical Program Manager,FinTech Innovations,"Sydney, Australia",91774,128045,"TypeScript, Angular, Firebase",USAJOBS,"We are FinTech Innovations, looking for a Technical Program Manager based in Sydney, Australia. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $91,774 and $128,045.",2026-08-03 02:00:00
OGWIP_101421,DevOps Engineer,Wayne Enterprises,"Sydney, Australia",93496,111089,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are Wayne Enterprises, looking for a DevOps Engineer based in Sydney, Australia. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $93,496 and $111,089.",2026-08-03 01:00:00
OGWIP_101423,Full Stack Developer,TechNova,"Toronto, Canada",81614,120732,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are TechNova, looking for a Full Stack Developer based in Toronto, Canada. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $81,614 and $120,732.",2026-08-01 17:00:00
OGWIP_101425,NLP Engineer,EduTech Global,Remote - US Only,79858,114317,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are EduTech Global, looking for a NLP Engineer based in Remote - US Only. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $79,858 and $114,317.",2026-08-04 13:00:00
OGWIP_101426,Machine Learning Engineer,GlobalSystems Inc,"Amsterdam, Netherlands",81977,114509,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are GlobalSystems Inc, looking for a Machine Learning Engineer based in Amsterdam, Netherlands. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $81,977 and $114,509.",2026-08-03 21:00:00
OGWIP_101438,Backend Developer,Globex,Remote - APAC,84571,95330,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Globex, looking for a Backend Developer based in Remote - APAC. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $84,571 and $95,330.",2026-08-05 04:00:00
OGWIP_101444,Staff Engineer,Globex,"Paris, France",137547,204824,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Globex, looking for a Staff Engineer based in Paris, France. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $137,547 and $204,824.",2026-08-04 12:00:00
OGWIP_101448,DevOps Engineer,Quantum Data,"Bengaluru, India",37048,49293,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Quantum Data, looking for a DevOps Engineer based in Bengaluru, India. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $37,048 and $49,293.",2026-08-02 15:00:00
OGWIP_101452,Full Stack Developer,Wayne Enterprises,"New York, NY, USA",107596,156114,"C++, CUDA, Computer Vision",USAJOBS,"We are Wayne Enterprises, looking for a Full Stack Developer based in New York, NY, USA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $107,596 and $156,114.",2026-08-01 06:00:00
OGWIP_101463,DevOps Engineer,Wayne Enterprises,"London, UK",74454,102367,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are Wayne Enterprises, looking for a DevOps Engineer based in London, UK. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $74,454 and $102,367.",2026-08-02 05:00:00
OGWIP_101468,Lead Data Scientist,Globex,Remote - US Only,137534,214788,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Globex, looking for a Lead Data Scientist based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $137,534 and $214,788.",2026-08-02 18:00:00
OGWIP_101485,Software Engineer,CyberDyne,Remote - APAC,84370,124003,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are CyberDyne, looking for a Software Engineer based in Remote - APAC. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $84,370 and $124,003.",2026-08-01 10:00:00
OGWIP_101487,Technical Program Manager,AI Solutions LLC,"Bengaluru, India",34959,42676,"TypeScript, Angular, Firebase",USAJOBS,"We are AI Solutions LLC, looking for a Technical Program Manager based in Bengaluru, India. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $34,959 and $42,676.",2026-08-03 18:00:00
OGWIP_101491,Software Engineer,AI Solutions LLC,"Bengaluru, India",32846,44895,"TypeScript, Angular, Firebase",USAJOBS,"We are AI Solutions LLC, looking for a Software Engineer based in Bengaluru, India. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $32,846 and $44,895.",2026-08-03 17:00:00
OGWIP_101498,Senior Data Scientist,Wayne Enterprises,"San Francisco, CA, USA",200404,322944,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are Wayne Enterprises, looking for a Senior Data Scientist based in San Francisco, CA, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $200,404 and $322,944.",2026-08-04 14:00:00
OGWIP_101499,Data Engineer,HealthAI,"Bengaluru, India",44259,62723,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a Data Engineer based in Bengaluru, India. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $44,259 and $62,723.",2026-08-02 12:00:00
OGWIP_101518,AI Researcher,NASA,"Seattle, WA, USA",144907,206648,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are NASA, looking for a AI Researcher based in Seattle, WA, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $144,907 and $206,648.",2026-08-03 06:00:00
